"special_IDs","LM_ID","lang_rich","area_km2","WE","island_endemics","treatment","log_area","w_mean_growing_season","max_elevation","w_mean_temperature_seasonality","w_mean_Seasonality_Precipitation","dist_continents","dist11k","dist25k","long","lat","abs_lat"
"nfgc",225,1,1643.7628538789,5.63055528599749e-06,0,"empirical",7.40474331574578,366,37,37.2994768811083,27.12850308303,71482.670821731,2704.14643114689,2704.14643114689,102.705839126328,0.888849010485788,0.888849010485788
"jskt",226,1,1603.83438383322,3.39096823709678e-06,0,"empirical",7.38015253112131,119.847443594025,815,574.639501925751,28.070910373449,628.835970203198,628.835970203198,628.835970203198,17.4787950419263,69.3125683238943,69.3125683238943
"zbeu",227,2,1575.7541205138,0.000119209156259907,2,"empirical",7.36248924334382,281.254555519154,1164,131.209243576794,38.4187150528901,3707351.33656304,3707351.33656304,3707351.33656304,-157.977130531791,21.4618617707044,21.4618617707044
"sesb",228,1,1582.63407203252,8.55875314187948e-06,0,"empirical",7.36684587209318,313.128605207561,98,113.969362046242,77.0356782893135,30313.1991003925,30313.1991003925,30313.1991003925,39.3582675604059,-6.14091725836645,6.14091725836645
"tblk",230,1,1556.52705667168,7.46528930746968e-05,1,"empirical",7.35021237275125,230.391887403946,16,131.603344656322,45.7030862296969,818878.038712426,88780.6067816169,88780.6067816169,-73.3514216158721,21.0772777072666,21.0772777072666
"xysw",231,1,1552.69894492114,1.31838671030117e-07,0,"empirical",7.34774995047452,65.2276393987436,1873,271.685232976198,84.7690944476918,197137.71106549,197137.71106549,197137.71106549,-15.5918815181454,27.9514679468399,27.9514679468399
"yavx",232,1,1546.26868353039,6.45686874195095e-06,0,"empirical",7.34360000675764,189.254816505181,701,242.264623091339,16.3005297679112,12083.1973501142,137.300073512212,137.300073512212,-70.6152712371578,-53.9794161995931,53.9794161995931
"wjow",234,1,1526.25010332512,5.63055528599749e-06,0,"empirical",7.3305690931236,365.19106577393,37,40.3214279273257,27.5618175118704,38650.7680276149,3531.76553872669,3531.76553872669,101.585070337285,1.90145211009254,1.90145211009254
"crfi",235,2,1528.68145707995,9.20442768467576e-06,0,"empirical",7.33216085007141,181.650723050614,1613,715.253906815044,36.1107428167533,628994.002405445,15997.9706616417,15997.9706616417,145.949059938703,44.1750879515046,44.1750879515046
"owlz",236,6,1510.24860729929,0.0222348471811266,6,"empirical",7.32002955685275,270.434246761636,348,85.5415754069232,77.5501562254506,361141.137125392,361141.137125392,361141.137125392,92.8417844204627,12.6014405039904,12.6014405039904
"usfg",237,3,1479.47445834428,1.70859475959544e-06,0,"empirical",7.29944220798343,213.062060782362,956,431.454994726871,40.0637413890928,102.645067467695,102.645067467695,102.645067467695,-129.804689881385,53.5535768409634,53.5535768409634
"btrv",239,3,1472.16035039537,0.00400597450699403,2,"empirical",7.29448622704848,365.849077306733,753,91.0386655687749,44.5326104633733,1272620.70768383,8184.27009322619,8184.27009322619,124.234544465809,13.7835824750081,13.7835824750081
"epsu",240,2,1477.00159642752,0.000344537615559562,1,"empirical",7.29776936338897,363.125576837866,1330,93.773710032541,36.5819660923797,578892.244198731,578892.244198731,578892.244198731,-61.5713357921375,16.2326472069459,16.2326472069459
"buou",241,1,1464.08061560988,1.84080450968094e-06,0,"empirical",7.28898275831252,43.0875971437839,289,544.806551026128,122.796812307309,2078.01194689074,2078.01194689074,2078.01194689074,55.8105247363318,26.786756629535,26.786756629535
"lywg",242,2,1464.67321763188,0.000119209156259907,2,"empirical",7.28938743693272,365,1486,138.86622023194,22.4490752612908,3636407.31458167,3636407.31458167,3636407.31458167,-159.528482688833,22.0614956189574,22.0614956189574
"msyi",243,2,1442.47376111895,9.20442768467576e-06,0,"empirical",7.27411480835127,136.271933666521,1315,583.971127758953,27.7143188936716,683357.748459826,348391.292941484,348391.292941484,149.953395887765,45.9066146004037,45.9066146004037
"pquq",244,3,1422.93064294662,2.53325970189895e-05,0,"empirical",7.26047385687856,193.207159380253,1081,463.486106533905,91.8022207541672,17700.8871988976,17700.8871988976,17700.8871988976,27.9536977584906,36.1847380688776,36.1847380688776
"zbxc",246,1,1374.9618792464,2.18186017437671e-06,0,"empirical",7.22618128553191,202.723510604518,52,599.748371491436,23.5724322312825,3497.97581238421,3497.97581238421,3497.97581238421,16.680407626916,56.7444377646005,56.7444377646005
"bxov",249,2,1356.23773147538,4.80555037547561e-06,0,"empirical",7.21246977133109,321.036147150736,664,240.714533844253,20.804097570285,140169.82002886,52970.990729459,52970.990729459,148.063371675336,-40.0099829295064,40.0099829295064
"yitx",250,4,1343.55439770594,0.0114733737924854,4,"empirical",7.20307391678253,262.19085510854,638,72.40708313277,85.2740030623931,292641.43507858,292641.43507858,292641.43507858,92.9371832648383,13.2343679136521,13.2343679136521
"iktp",251,9,1348.78245127946,0.109155793265593,9,"empirical",7.20695757654571,365.882744852586,1692,73.549030160358,14.3625631642737,808868.452094112,41205.8784619002,41205.8784619002,150.665239491406,-9.53072769790451,9.53072769790451
"hfbn",255,4,1287.7657836182,0.00784960924844648,4,"empirical",7.16066404511157,290.240823767489,379,59.1010772838157,73.5601520926942,438880.053994694,438880.053994694,438880.053994694,92.6849407553925,11.8831618959712,11.8831618959712
"cdic",256,1,1279.12311724946,7.46528930746968e-05,1,"empirical",7.15393005750079,308.845924302878,21,213.380320863747,54.5986298661801,270732.082748741,188856.750490549,188856.750490549,-77.6402001850618,23.9769203735636,23.9769203735636
"lxxg",257,1,1248.84569629282,6.45686874195095e-06,0,"empirical",7.12997496069448,187.814275116721,881,225.702290183988,14.9162136467637,13310.049597288,5819.80525697008,5819.80525697008,-71.3507471581322,-54.1628883434964,54.1628883434964
"qhdu",258,8,1278.61609786004,0.0939995615578808,8,"empirical",7.15353359847708,196.701003688544,1358,62.2542651756659,100.135085734758,652213.814650935,30106.3920629795,30106.3920629795,123.535310096969,-8.39039095882289,8.39039095882289
"eedg",259,1,1256.99607614707,6.70201148533038e-06,0,"empirical",7.136480086984,238.376241387853,23,574.562450910356,17.5513693280872,32361.4903514415,32361.4903514415,32361.4903514415,11.4254587076067,54.7829650810803,54.7829650810803
"ghyx",261,2,1251.18256013375,0.00151873179968414,1,"empirical",7.13184443118187,364.944329232442,852,23.1337880846109,36.7665381331263,1489561.92669891,16305.384826386,16305.384826386,122.041800144728,6.57967118684988,6.57967118684988
"zcoq",262,1,1227.25325173698,6.45686874195095e-06,0,"empirical",7.11253382254719,191.635311915304,719,214.631984344407,13.7785977837011,13097.0609864901,13097.0609864901,13097.0609864901,-71.9038823898714,-54.0608486879927,54.0608486879927
"skjs",263,7,1248.06052813213,0.0421553201257637,7,"empirical",7.12934604785916,205.041518538489,396,77.7645170449624,111.801956058796,457685.690711294,12375.1464509048,12375.1464509048,123.127101645691,-10.722974232034,10.722974232034
"hhdm",264,1,1236.25294339564,0.000796519670072053,1,"empirical",7.11984026384057,366,812,18.7667883172369,13.2787520195311,1223800.74118413,208066.752571962,208066.752571962,150.231413272869,-2.53344456743581,2.53344456743581
"isxv",265,1,1226.98508503288,0.000346279529043631,0,"empirical",7.11231528899961,127.565163116715,606,516.03205838076,28.178649899027,178545.797107627,178545.797107627,178545.797107627,166.231261737889,55.0658765568449,55.0658765568449
"fshf",266,3,1232.99587389641,0.0102881874282263,3,"empirical",7.11720215676491,364.388157894737,811,35.5991226758704,35.860999793234,1205050.76016057,222249.114430133,222249.114430133,125.856075123895,-1.88232618215181,1.88232618215181
"rcej",267,1,1226.2887077257,0.000604561132896966,0,"empirical",7.11174757631467,4.84288136776466,746,518.79374744862,80.436197338099,1784.98642360475,1784.98642360475,1784.98642360475,-112.365469807258,28.9866662200501,28.9866662200501
"jxym",268,1,1220.61521098192,5.63055528599749e-06,0,"empirical",7.10711028192192,366,211,54.2445454986527,27.9152193665343,21764.250868568,21764.250868568,21764.250868568,104.48322110278,1.03384761437978,1.03384761437978
"ojop",269,2,1210.06467887387,0.00296309524296017,2,"empirical",7.09842909077696,365.85637721265,415,380.419907169589,30.2150351018811,633564.204838958,514435.211197577,514435.211197577,127.96533307151,26.4981177219414,26.4981177219414
"ilcn",270,1,1180.74602072313,7.46528930746968e-05,1,"empirical",7.07390173864405,318.607153494402,18,224.634068834403,44.3203131057263,242912.022012336,242912.022012336,242912.022012336,-77.2145784534423,26.3300233250362,26.3300233250362
"iirk",273,1,1161.82007429376,0.000855527407898502,1,"empirical",7.05774308402317,364.751140774194,96,178.614728104605,44.6658952359739,1515211.82211164,102694.804721841,102694.804721841,167.230682890529,-20.9423566503539,20.9423566503539
"gikh",274,2,1145.9164230898,0.000322109583634894,1,"empirical",7.04395996537421,365.665810183112,1069,37.4767770993679,36.9925805133938,3856017.93350116,2393736.19255593,2393736.19255593,-171.764251960288,-13.9291094693669,13.9291094693669
"yjnq",275,2,1141.19050155394,0.000344537615559562,1,"empirical",7.03982729609575,364.915544479467,1204,80.772113392766,37.9596823013896,419524.773275307,419524.773275307,419524.773275307,-61.0228722468573,14.650156319693,14.650156319693
"dcow",276,1,1144.05426415277,5.63055528599749e-06,0,"empirical",7.04233360451478,366,36,36.630064538433,28.1650823288602,67402.2670868311,3773.13677975723,3773.13677975723,102.346557593647,1.16304331243012,1.16304331243012
"vdyt",280,2,1113.43589868397,6.978989471695e-06,0,"empirical",7.01520591762586,308.171444815217,145,191.798063132325,38.6743158295968,87140.415435084,85036.9123617849,85036.9123617849,143.987785175236,-39.8617894802486,39.8617894802486
"qfue",281,1,1076.04875180684,9.66038182167042e-06,0,"empirical",6.98105104806601,66.2862691362691,15,1134.47897015174,22.6222500709015,1853.6261147372,1853.6261147372,1853.6261147372,77.6276821994368,72.4292897104047,72.4292897104047
"ffqr",283,3,1062.33384640515,0.000356958959803232,0,"empirical",6.96822350871599,128.774826820299,1428,302.582811489473,31.5488353385749,752578.232470479,752578.232470479,752578.232470479,-174.434748822261,52.1831638948265,52.1831638948265
"thcu",286,3,1032.96744073927,1.70859475959544e-06,0,"empirical",6.94019094949345,230.657,541,338.24648836217,37.4050698627807,25196.2101194556,25196.2101194556,25196.2101194556,-130.128004957655,53.4029293764609,53.4029293764609
"lhbd",287,3,1053.44493346475,0.0006006832004979,1,"empirical",6.95982096179245,364.799534660782,1713,81.0210503700272,35.5454521252373,5876054.2936198,3810707.78038567,3810707.78038567,-149.402619600933,-17.677577389474,17.677577389474
"kzol",288,3,1046.55021138862,0.000182143975846117,0,"empirical",6.9532545210395,319.992149580585,6,811.780049020059,51.4003797674155,1887.48259973321,1887.48259973321,1887.48259973321,121.509841177111,31.652401943051,31.652401943051
"kcgr",290,2,1029.02467583399,4.84026720474897e-05,0,"empirical",6.93636671594885,191.176775899948,59,696.656022390119,28.7946206754263,21187.2222683617,21187.2222683617,21187.2222683617,22.6319868140618,58.8884233689718,58.8884233689718
"hbli",291,3,1036.53212363319,0.000965256084475976,1,"empirical",6.9436359238058,364.79697966022,2323,128.569326250494,55.5608431000374,292004.291598882,292004.291598882,292004.291598882,43.3442931687915,-11.6597708245674,11.6597708245674
"misp",292,2,1012.26413051703,1.20629038595646e-05,0,"empirical",6.91994481432783,242.074233728912,327,242.687679607336,33.4230201656652,329388.528726303,166859.428555519,166859.428555519,-1.33412192826019,60.2405746375926,60.2405746375926
"tcnl",293,2,1035.02046682499,0.000916283620269931,1,"empirical",6.94217648021409,143.066009187151,38,267.427791485237,126.675656147008,28769.4516424028,28769.4516424028,28769.4516424028,139.392403614568,-16.5574731390281,16.5574731390281
"wfas",295,2,1010.88023596071,0.000245186424545689,1,"empirical",6.91857675103478,52.7673275600122,1056,159.299885677619,159.236125263216,635486.442303765,635486.442303765,635486.442303765,-23.6351064231767,15.078275019445,15.078275019445
"mnry",296,1,1001.02961732814,1.31838671030117e-07,0,"empirical",6.90878436661791,338.29695808605,789,133.121619725867,83.094122925846,1030876.79277083,1030876.79277083,1030876.79277083,-90.3576909774113,-0.625078568539535,0.625078568539535
"krtl",297,1,981.641497724224,8.55875314187948e-06,0,"empirical",6.88922616809829,237.375220908525,67,101.520849472654,87.2701406622896,39632.3747082388,39632.3747082388,39632.3747082388,39.7619215333023,-5.16820642139375,5.16820642139375
"mjqu",298,1,975.248392014764,2.12552600564911e-06,0,"empirical",6.88269219959255,227.092758876349,157,594.764388679986,19.3334901432505,1024.6539800563,1024.6539800563,1024.6539800563,13.398115515153,54.4359300896263,54.4359300896263
"wnrq",299,2,980.546926337294,4.12671254464516e-05,0,"empirical",6.88811050409065,198.202615285587,761,79.9549604265356,52.5107123223534,21489.2174565374,21489.2174565374,21489.2174565374,-64.0528274174299,11.0015629316778,11.0015629316778
"umhb",300,1,976.15804548189,0.000557735777237616,1,"empirical",6.88362450514975,273.918154685822,489,44.7892641034167,90.1640340632227,1128456.99512946,83799.3358605662,83799.3358605662,120.077435065015,12.1201232373314,12.1201232373314
"fuqf",301,1,964.330092029646,3.05731785925188e-06,0,"empirical",6.87143365511639,3.25349534144387,420,889.853062373105,31.2623488494952,846324.89317641,404789.825292451,404789.825292451,57.8208145396873,80.3155549398107,80.3155549398107
"lsyp",302,2,970.979750729632,0.00708689588478075,2,"empirical",6.87830561403642,364.868654126718,526,46.4964447665257,37.4759654039034,495764.589831432,199201.889836476,199201.889836476,93.8130419062824,7.0251552507662,7.0251552507662
"qkrl",304,1,959.067684542388,7.46528930746968e-05,1,"empirical",6.86596165064358,345.744421886654,13,238.677390182915,46.7512021466792,126287.775844715,126287.775844715,126287.775844715,-78.3740802734074,26.6462155711878,26.6462155711878
"seez",305,1,952.807590231299,2.77612088475649e-05,0,"empirical",6.85941298424708,0,969,504.639522364534,77.5054527515079,12607.3671689047,12607.3671689047,12607.3671689047,-113.390450771419,29.3195432550552,29.3195432550552
"egws",306,1,937.86572081875,3.05731785925188e-06,0,"empirical",6.84360678398115,11.9223895962333,466,970.332167222086,26.3461195967326,907024.708164244,466506.841340463,466506.841340463,56.7393704622601,80.8402503923404,80.8402503923404
"gdbn",307,2,949.141747113201,0.000430645987403552,0,"empirical",6.85555815216972,365.142188720482,33,40.7581298102149,29.0224041236662,46295.7483541344,6891.16873623999,6891.16873623999,102.293827035494,1.47070605950961,1.47070605950961
"kbjw",309,2,943.826251670602,0.000430645987403552,0,"empirical",6.84994209377154,366,31,40.9236200863392,27.3408767728472,55220.7735941702,20568.8420691123,20568.8420691123,102.925698615922,1.00565869963619,1.00565869963619
"jxir",312,1,914.263578992337,3.48934411941235e-05,0,"empirical",6.81811890952224,364.007892748978,989,88.2670170778665,50.8676816528807,1185690.52357266,17820.0896074704,17820.0896074704,121.967850029806,13.3894509253823,13.3894509253823
"upjm",313,1,879.957545295358,1.08279976699069e-07,0,"empirical",6.77987366232593,57.6518771580734,27,1228.2203342876,57.2190363141934,114192.896520033,74247.2232165343,74247.2232165343,140.679506837673,74.0009775053094,74.0009775053094
"eosf",315,1,911.953592222075,1.41954054322747e-07,0,"empirical",6.8155891030582,306.839213022235,22,76.5989354732045,64.3287273745958,100763.964817409,9204.27569060124,9204.27569060124,-49.5831957195761,-0.0356426256490712,0.0356426256490712
"ajjm",316,1,904.858154416084,6.47595454515689e-08,0,"empirical",6.8077781959638,127.695838505048,801,428.664042034814,23.6832657665248,689196.916502717,689196.916502717,689196.916502717,172.933403508405,52.8955696941904,52.8955696941904
"gjjd",317,6,910.762556284666,0.151263878787997,6,"empirical",6.81428222254595,365.970205629996,1091,76.9727450971962,13.8823653851942,813059.720999331,16582.8476540038,16582.8476540038,151.050541156546,-9.98708116959763,9.98708116959763
